XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-4.213, 8.095, -3.752, 8.020, 6, 5, 23.2, 544846409
-4.216, 8.095, -4.252, 8.053, 6, 5, 23.4, 544846516
-4.214, 8.095, -4.066, 7.992, 6, 5, 22.8, 544846628
-4.213, 8.096, -3.953, 8.102, 6, 5, 22.9, 544846722
-4.210, 8.093, -4.030, 8.026, 6, 5, 23.1, 544846814
-4.213, 8.093, -4.083, 8.219, 6, 5, 23.2, 544846925
-4.215, 8.091, -3.948, 7.984, 6, 5, 22.8, 544847031
-4.216, 8.092, -4.008, 8.089, 6, 5, 23.2, 544847109
-4.218, 8.095, -4.119, 8.075, 6, 5, 23.3, 544847217
-4.215, 8.094, -3.983, 7.977, 6, 5, 23.2, 544847313
