XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS 
-3.876, -0.840, -3.385, 0.363, 0, 25, 19.4, 114555678
-3.938, -0.698, -9.169, 0.183, 0, 25, 19.6, 114555768
-3.793, 0.087, -4.975, -3.841, 0, 25, 19.5, 114555881
-3.859, 0.456, -4.565, -4.582, 0, 25, 19.5, 114555972
-3.858, 0.033, -13.991, -1.258, 0, 25, 19.4, 114556098
-4.116, -0.031, -10.279, -7.132, 0, 25, 19.6, 114556189
-3.982, 0.396, -4.493, -3.446, 0, 25, 19.4, 114556309
-4.055, 0.005, -2.790, -0.401, 0, 25, 19.8, 114556388
-4.093, -0.551, -7.077, -6.505, 0, 25, 19.4, 114556469
-4.133, -1.111, -10.589, -3.875, 0, 25, 19.3, 114556573
-4.064, -1.126, -1.900, -4.490, 0, 25, 19.2, 114556666
-3.999, -0.737, -6.651, -1.905, 0, 25, 19.6, 114556768
-3.949, 0.000, -0.128, 6.710, 0, 25, 19.9, 114556871
-4.093, 0.194, -10.324, -2.846, 0, 25, 19.9, 114556986
-4.056, -0.102, -5.728, -5.761, 0, 25, 19.8, 114557072
-4.620, -0.585, -4.815, -4.808, 0, 25, 19.5, 114557186
-4.800, -0.120, -7.443, 3.928, 0, 25, 19.3, 114557273
-4.677, 0.169, -0.659, 3.438, 0, 25, 19.7, 114557371
-4.675, 0.449, -3.976, 7.742, 0, 25, 19.3, 114557479
-4.619, 0.241, -2.422, 5.061, 0, 25, 19.5, 114557575
-4.650, 0.506, -0.823, -1.750, 0, 25, 19.7, 114557665
-4.569, 0.671, -6.240, -3.341, 0, 25, 19.7, 114557754
-4.721, 0.653, -4.162, 1.643, 0, 25, 19.7, 114557851
-4.826, 0.756, -2.640, 2.073, 0, 25, 19.4, 114557950
-4.783, 0.662, -11.611, -4.170, 0, 25, 19.3, 114558028
-4.693, 0.483, 4.495, 7.291, 0, 25, 19.6, 114558106
-4.549, 0.615, -0.089, 5.176, 0, 25, 19.9, 114558217
-4.334, 0.836, -3.970, 2.991, 0, 25, 19.6, 114558310
-4.232, 0.804, -7.185, -4.774, 0, 25, 19.4, 114558417
-4.326, 0.421, -2.252, 1.810, 0, 25, 19.6, 114558513
-4.310, 0.438, -7.276, -0.739, 0, 25, 19.6, 114558620
-4.157, 0.293, -5.157, -6.969, 0, 25, 19.7, 114558711
-4.065, 0.667, 1.650, 3.216, 0, 25, 19.8, 114558807
-3.834, 0.902, -1.934, 4.084, 0, 25, 19.0, 114558914
-3.951, 0.410, -6.045, -5.666, 0, 25, 19.7, 114559016
-3.876, -0.239, -3.223, -2.489, 0, 25, 19.3, 114559111
-3.888, -0.433, 3.167, 4.502, 0, 25, 19.2, 114559220
-3.626, 0.035, -2.318, -1.295, 0, 25, 19.6, 114559316
-3.651, 0.433, 0.384, 7.624, 0, 25, 19.3, 114559430
-3.776, 0.765, -1.383, 7.564, 0, 25, 19.9, 114559533
-3.699, 0.597, -6.521, 0.681, 0, 25, 19.5, 114559635
-3.843, -0.181, -11.133, -1.830, 0, 25, 19.8, 114559715
-3.802, -0.714, -2.228, -5.931, 0, 25, 19.6, 114559812
-3.643, -0.496, 2.589, 1.902, 0, 25, 19.5, 114559915
-3.423, 0.116, -2.545, 4.460, 0, 25, 19.3, 114560013
-3.319, -0.173, -5.423, -4.484, 0, 25, 19.5, 114560119
-3.473, -0.686, -6.402, -5.284, 0, 25, 19.2, 114560214
-3.343, -0.186, -0.987, 1.695, 0, 25, 19.4, 114560308
-3.567, 0.454, -1.660, 9.166, 0, 25, 19.9, 114560420
-3.558, 0.210, -5.132, -0.886, 0, 25, 19.4, 114560509
-3.493, -0.095, -5.184, -5.081, 0, 25, 19.4, 114560619
-3.390, -0.111, -0.966, 1.389, 0, 25, 19.7, 114560711
-3.719, 0.248, -1.751, 4.751, 0, 25, 19.6, 114560820
-3.668, 0.148, -8.321, -4.720, 0, 25, 19.4, 114560912
-3.547, -0.214, -3.459, -2.675, 0, 25, 19.7, 114561015
-3.514, -0.351, -0.385, 2.875, 0, 25, 19.9, 114561111
-3.517, -0.492, 1.515, 3.304, 0, 25, 19.7, 114561220
-3.725, -0.444, -0.184, 0.456, 0, 25, 19.7, 114561314
-3.621, -0.175, -4.257, -4.810, 0, 25, 19.5, 114561406
-3.649, -0.078, -5.000, -6.332, 0, 25, 19.4, 114561484
-3.515, -0.105, 2.836, 6.984, 0, 25, 19.6, 114561577
-3.811, 0.044, -24.176, 5.503, 0, 25, 19.8, 114561670
-3.638, 0.148, -5.481, -1.169, 0, 25, 20.0, 114561774
-3.676, -0.568, -7.366, -4.831, 0, 25, 19.2, 114561876
-3.665, -0.584, 0.854, 1.791, 0, 25, 19.6, 114561973
-3.671, -0.113, -9.005, -1.268, 0, 25, 19.9, 114562073
-3.751, -0.087, -5.936, -4.183, 0, 25, 19.5, 114562167
-3.807, -0.375, -9.094, -6.872, 0, 25, 19.7, 114562265
-3.677, -0.378, 1.032, 3.199, 0, 25, 19.8, 114562353
-3.490, -0.122, -0.806, -2.141, 0, 25, 19.8, 114562463
-3.375, 0.070, 4.205, 6.756, 0, 25, 20.2, 114562555
-3.447, 0.105, -0.678, 4.102, 0, 25, 19.4, 114562661
-3.432, 0.387, -10.427, -3.527, 0, 25, 19.7, 114562752
-3.337, 0.493, -1.450, 4.831, 0, 25, 19.5, 114562861
-3.164, 0.069, 2.991, 5.932, 0, 25, 19.3, 114562954
-3.257, -0.447, -5.006, -4.339, 0, 25, 19.5, 114563044
-3.450, -0.776, -7.785, -7.411, 0, 25, 19.5, 114563149
-3.696, -1.016, -11.617, -2.523, 0, 25, 19.4, 114563236
-4.204, -1.104, -13.570, 0.054, 0, 25, 19.5, 114563349
-4.008, -0.884, 2.276, 1.666, 0, 25, 19.9, 114563450
-3.841, -0.677, 0.543, 4.452, 0, 25, 19.6, 114563558
-3.933, -1.098, -10.508, -7.046, 0, 25, 19.4, 114563654
-3.871, -1.352, 0.715, -1.100, 0, 25, 19.7, 114563749
-3.747, -1.176, -0.706, -1.361, 0, 25, 19.5, 114563854
-3.689, -1.142, -7.540, -1.382, 0, 25, 19.6, 114563948
-3.680, -1.165, -6.085, -3.555, 0, 25, 19.9, 114564056
-3.575, -1.104, -2.556, -2.860, 0, 25, 19.3, 114564163
-3.508, -1.027, -4.169, -0.037, 0, 25, 19.6, 114564260
-3.435, -1.380, -1.600, 0.868, 0, 25, 19.5, 114564382
-3.576, -0.552, 1.359, 5.289, 0, 25, 19.5, 114564481
-3.567, 0.462, -5.362, -2.395, 0, 25, 19.5, 114564649
-3.607, 0.186, -5.930, -4.971, 0, 25, 19.4, 114564759
-3.583, -0.326, -2.157, -2.973, 0, 25, 19.6, 114564850
-3.676, -0.401, -2.675, 4.913, 0, 25, 19.7, 114564946
-3.543, 0.036, 2.460, 6.153, 0, 25, 19.5, 114565040
-3.388, 0.715, 0.421, 7.448, 0, 25, 19.3, 114565133
-3.278, 0.851, -2.889, 3.701, 0, 25, 19.5, 114565234
-3.253, 0.602, -7.877, -5.377, 0, 25, 19.5, 114565337
-3.188, 0.297, -5.532, -4.100, 0, 25, 19.5, 114565430
-3.574, -0.145, -2.944, 2.805, 0, 25, 19.6, 114565539
-3.603, 0.142, -0.634, 2.203, 0, 25, 19.4, 114565632
-3.564, 0.486, -3.920, -0.991, 0, 25, 19.5, 114565740
-3.709, 0.394, -4.127, -3.566, 0, 25, 19.7, 114565829
-3.610, 0.419, -1.147, 1.618, 0, 25, 19.5, 114565907
-3.851, 0.460, -11.264, -3.517, 0, 25, 19.7, 114566018
-3.603, 0.903, 3.082, 7.306, 0, 25, 19.5, 114566109
-3.577, 0.754, -3.823, -3.537, 0, 25, 19.8, 114566189
-3.451, 0.635, -2.012, -0.987, 0, 25, 19.5, 114566297
-3.336, 0.521, -0.285, 7.219, 0, 25, 19.7, 114566387
-3.464, 0.432, -6.130, -2.161, 0, 25, 19.7, 114566498
-3.309, 0.730, -3.354, -2.848, 0, 25, 19.4, 114566590
-3.130, 0.912, 1.131, 4.376, 0, 25, 19.5, 114566700
-3.253, 0.650, -1.578, 4.795, 0, 25, 19.6, 114566793
-3.118, 0.956, -4.627, -2.855, 0, 25, 19.4, 114566902
-3.121, 1.092, -7.027, 5.294, 0, 25, 19.4, 114566995
-3.218, 0.646, -2.287, 0.835, 0, 25, 19.5, 114567088
-3.203, 0.454, -6.692, -5.706, 0, 25, 19.3, 114567201
-3.593, 0.289, -1.382, 0.115, 0, 25, 20.0, 114567294
-3.610, 0.565, -8.128, 3.670, 0, 25, 19.8, 114567400
-3.514, 0.486, -6.801, -6.128, 0, 25, 19.6, 114567500
-3.498, 0.010, -5.883, -4.906, 0, 25, 19.4, 114567603
-3.664, 0.244, 1.780, 6.101, 0, 25, 19.2, 114567698
-3.513, 0.291, -7.690, -4.837, 0, 25, 19.8, 114567792
-3.610, 0.079, -2.330, -0.866, 0, 25, 19.4, 114567888
-3.521, 0.439, -0.595, 6.468, 0, 25, 19.6, 114567995
-3.455, 0.861, -7.894, -2.323, 0, 25, 19.9, 114568087
-3.702, 0.736, -12.393, -0.303, 0, 25, 19.7, 114568193
-3.606, -0.022, -5.398, -3.019, 0, 25, 19.5, 114568304
-4.011, -1.387, -1.606, -3.402, 0, 25, 19.6, 114568409
-4.066, -1.452, -6.313, 0.343, 0, 25, 19.4, 114568509
-3.964, -1.162, -4.412, -5.431, 0, 25, 19.6, 114568609
-4.113, -0.315, -11.989, 5.344, 0, 25, 19.8, 114568693
-4.113, 0.112, -11.928, -4.916, 0, 25, 19.8, 114568785
-4.048, 0.157, -3.546, -2.233, 0, 25, 19.5, 114568878
-3.917, 0.029, -4.058, -3.910, 0, 25, 19.5, 114568972
-3.830, -0.519, 0.814, 0.709, 0, 25, 19.5, 114569081
-3.879, -0.309, -1.039, 2.836, 0, 25, 19.7, 114569173
-3.842, 0.041, -11.775, -4.363, 0, 25, 19.4, 114569266
-3.756, 0.220, -4.216, -1.884, 0, 25, 19.5, 114569370
-3.634, 0.189, -0.457, 5.851, 0, 25, 19.3, 114569467
-3.572, 0.050, -4.708, -5.213, 0, 25, 19.8, 114569568
-3.478, 0.241, -0.624, 1.414, 0, 25, 19.6, 114569653
-3.506, 0.561, 1.101, 6.738, 0, 25, 19.9, 114569760
-3.413, 0.276, -6.714, -4.954, 0, 25, 19.8, 114569853
-3.341, 0.036, -1.303, 0.786, 0, 25, 19.7, 114569947
-3.271, -0.160, 0.636, 6.675, 0, 25, 20.1, 114570051
-3.388, -0.393, -5.756, -6.698, 0, 25, 19.4, 114570151
-3.322, -0.255, -8.416, -5.050, 0, 25, 19.3, 114570255
-3.370, 0.046, -0.927, 3.068, 0, 25, 19.5, 114570352
-3.269, 0.209, 0.848, 7.043, 0, 25, 19.7, 114570460
-3.202, 0.177, -6.265, -5.627, 0, 25, 19.7, 114570557
-3.430, -0.165, -4.977, 0.520, 0, 25, 19.8, 114570647
-3.432, -0.042, -0.187, 4.808, 0, 25, 19.4, 114570755
-3.450, 0.297, -7.726, -0.179, 0, 25, 19.5, 114570849
-3.503, 0.341, -6.390, -3.547, 0, 25, 19.4, 114570958
-3.435, -0.032, -0.959, 1.842, 0, 25, 19.6, 114571051
-3.321, -0.647, 0.682, 4.366, 0, 25, 19.6, 114571159
-3.333, -0.895, -11.961, -8.038, 0, 25, 19.8, 114571253
-3.281, -0.799, -4.882, -8.369, 0, 25, 19.9, 114571366
-3.266, -0.780, -3.616, 2.932, 0, 25, 19.8, 114571468
-3.160, -0.529, 0.623, 1.072, 0, 25, 19.8, 114571548
-3.018, 0.151, 3.607, 7.437, 0, 25, 19.3, 114571654
-2.819, 0.633, -5.214, 5.725, 0, 25, 19.5, 114571760
-2.800, 0.193, -5.702, -6.096, 0, 25, 19.9, 114571854
-2.746, -0.253, -3.873, -5.347, 0, 25, 19.5, 114571949
-2.657, 0.080, 2.921, 5.849, 0, 25, 19.7, 114572058
-2.598, 0.240, -4.207, -2.729, 0, 25, 19.8, 114572153
-2.686, -0.149, -4.191, -6.826, 0, 25, 19.5, 114572259
-2.694, -0.638, 1.233, -0.411, 0, 25, 19.5, 114572367
-2.856, -0.374, -7.211, -4.706, 0, 25, 19.2, 114572478
-2.901, -0.321, 1.458, 4.370, 0, 25, 19.4, 114572568
-2.888, -0.741, -4.468, -4.454, 0, 25, 19.7, 114572686
-2.881, -0.701, 0.735, 3.385, 0, 25, 19.5, 114572775
