XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.580, 7.274, -0.706, 7.199, 0, 5, 10.8, 914547916
-0.585, 7.268, -0.560, 7.210, 0, 5, 10.8, 914547990
-0.580, 7.268, -0.514, 7.377, 0, 5, 11.0, 914548087
-0.579, 7.268, -0.648, 7.346, 0, 5, 11.1, 914548184
-0.572, 7.281, -0.658, 7.320, 0, 5, 11.3, 914548277
-0.572, 7.284, -0.649, 7.357, 0, 5, 10.9, 914548349
-0.572, 7.287, -0.521, 7.252, 0, 5, 10.8, 914548449
-0.559, 7.282, -0.464, 7.398, 0, 5, 10.7, 914548554
-0.561, 7.286, -0.554, 7.296, 0, 5, 11.1, 914548652
-0.564, 7.292, -0.664, 7.401, 0, 5, 11.0, 914548755
-0.567, 7.303, -0.625, 7.199, 0, 5, 11.1, 914548847
-0.568, 7.302, -0.481, 7.292, 0, 5, 11.1, 914548934
-0.578, 7.308, -0.673, 7.392, 0, 5, 10.7, 914549035
-0.583, 7.311, -0.513, 7.270, 0, 5, 11.1, 914549116
-0.589, 7.319, -0.521, 7.300, 0, 5, 10.7, 914549192
-0.587, 7.322, -0.537, 7.379, 0, 5, 10.9, 914549286
-0.583, 7.310, -0.537, 7.371, 0, 5, 10.8, 914549368
-0.587, 7.309, -0.568, 7.288, 0, 5, 11.2, 914549453
-0.578, 7.307, -0.545, 7.384, 0, 5, 10.9, 914549547
-0.580, 7.313, -0.489, 7.343, 0, 5, 11.0, 914549650
-0.577, 7.307, -0.538, 7.118, 0, 5, 10.8, 914549728
-0.566, 7.306, -0.456, 7.365, 0, 5, 11.0, 914549820
-0.578, 7.309, -0.601, 7.337, 0, 5, 10.8, 914549895
-0.572, 7.304, -0.416, 7.155, 0, 5, 10.7, 914549988
-0.570, 7.306, -0.449, 7.448, 0, 5, 10.9, 914550065
-0.570, 7.307, -0.719, 7.376, 0, 5, 10.9, 914550163
-0.570, 7.300, -0.593, 7.355, 0, 5, 10.9, 914550260
-0.564, 7.301, -0.521, 7.265, 0, 5, 10.9, 914550349
-0.564, 7.290, -0.497, 7.245, 0, 5, 11.0, 914550458
-0.561, 7.299, -0.488, 7.217, 0, 5, 10.6, 914550556
-0.565, 7.297, -0.432, 7.355, 0, 5, 10.8, 914550649
-0.565, 7.291, -0.465, 7.356, 0, 5, 11.0, 914550753
-0.569, 7.284, -0.528, 7.304, 0, 5, 10.8, 914550845
-0.575, 7.294, -0.560, 7.351, 0, 5, 11.2, 914550942
-0.574, 7.301, -0.473, 7.420, 0, 5, 11.0, 914551034
-0.568, 7.292, -0.505, 7.413, 0, 5, 11.0, 914551142
-0.570, 7.288, -0.594, 7.392, 0, 5, 11.0, 914551232
-0.569, 7.289, -0.577, 7.284, 0, 5, 10.7, 914551326
-0.560, 7.278, -0.441, 7.381, 0, 5, 10.9, 914551418
-0.558, 7.281, -0.561, 7.274, 0, 5, 10.7, 914551524
-0.563, 7.275, -0.586, 7.180, 0, 5, 10.9, 914551621
-0.559, 7.285, -0.537, 7.357, 0, 5, 10.9, 914551711
-0.554, 7.288, -0.536, 7.422, 0, 5, 11.0, 914551811
-0.559, 7.290, -0.553, 7.336, 0, 5, 10.7, 914551901
-0.567, 7.288, -0.568, 7.342, 0, 5, 11.1, 914551995
-0.573, 7.285, -0.601, 7.327, 0, 5, 10.7, 914552091
-0.565, 7.286, -0.479, 7.321, 0, 5, 11.1, 914552189
-0.576, 7.291, -0.698, 7.260, 0, 5, 10.9, 914552291
-0.575, 7.289, -0.535, 7.191, 0, 5, 10.5, 914552383
-0.568, 7.294, -0.602, 7.356, 0, 5, 11.0, 914552478
-0.567, 7.300, -0.512, 7.398, 0, 5, 10.6, 914552569
-0.571, 7.305, -0.552, 7.321, 0, 5, 11.3, 914552648
